# Electron electron correlation 
# Loop : 801
# analyzing state state_6_18_hcmultiple0
0 	 0 	 0.785398
1 	 0 	 2.35619
2 	 0 	 3.92699
3 	 0 	 5.49779
4 	 0 	 7.06858
5 	 0 	 8.63938
6 	 0 	 10.2102
7 	 0 	 11.781
8 	 0 	 13.3518
9 	 0 	 14.9226
10 	 0 	 16.4934
11 	 0 	 18.0642
12 	 0 	 19.6349
13 	 0 	 21.2057
14 	 0 	 22.7766
15 	 0 	 24.3474
16 	 0 	 25.9181
17 	 0 	 27.4889
18 	 0 	 29.0597
19 	 0 	 30.6305
20 	 12 	 32.2013
21 	 0 	 33.7721
22 	 0 	 35.3429
23 	 0 	 36.9137
24 	 12 	 38.4845
25 	 0 	 40.0553
26 	 0 	 41.6261
27 	 12 	 43.1969
28 	 11 	 44.7677
29 	 11 	 46.3385
30 	 12 	 47.9093
31 	 0 	 49.4801
32 	 25 	 51.0508
33 	 0 	 52.6217
34 	 0 	 54.1924
35 	 0 	 55.7633
36 	 24 	 57.334
37 	 0 	 58.9049
38 	 0 	 60.4756
39 	 11 	 62.0465
40 	 0 	 63.6172
41 	 26 	 65.1881
42 	 11 	 66.7588
43 	 23 	 68.3297
44 	 12 	 69.9004
45 	 13 	 71.4712
46 	 0 	 73.0421
47 	 12 	 74.6128
48 	 11 	 76.1836
49 	 25 	 77.7544
50 	 0 	 79.3253
51 	 0 	 80.8959
52 	 13 	 82.4668
53 	 26 	 84.0376
54 	 0 	 85.6084
55 	 32 	 87.1792
56 	 11 	 88.75
57 	 23 	 90.3208
58 	 34 	 91.8916
59 	 24 	 93.4624
60 	 11 	 95.0332
61 	 12 	 96.604
62 	 26 	 98.1748
63 	 0 	 99.7456
64 	 35 	 101.316
65 	 11 	 102.887
66 	 0 	 104.458
67 	 13 	 106.029
68 	 0 	 107.6
69 	 35 	 109.17
70 	 13 	 110.741
71 	 37 	 112.312
72 	 11 	 113.883
73 	 48 	 115.454
74 	 59 	 117.024
75 	 57 	 118.595
76 	 23 	 120.166
77 	 49 	 121.737
78 	 46 	 123.308
79 	 59 	 124.878
80 	 23 	 126.449
81 	 25 	 128.02
82 	 23 	 129.591
83 	 60 	 131.162
84 	 25 	 132.732
85 	 61 	 134.303
86 	 36 	 135.874
87 	 45 	 137.445
88 	 0 	 139.015
89 	 12 	 140.586
90 	 24 	 142.157
91 	 59 	 143.728
92 	 46 	 145.299
93 	 36 	 146.87
94 	 23 	 148.44
95 	 37 	 150.011
96 	 49 	 151.582
97 	 59 	 153.152
98 	 48 	 154.724
99 	 56 	 156.294
100 	 36 	 157.865
101 	 50 	 159.436
102 	 22 	 161.006
103 	 72 	 162.577
104 	 72 	 164.148
105 	 26 	 165.719
106 	 70 	 167.29
107 	 13 	 168.86
108 	 51 	 170.432
109 	 26 	 172.002
110 	 24 	 173.573
111 	 37 	 175.144
112 	 61 	 176.715
113 	 49 	 178.285
114 	 97 	 179.856
115 	 45 	 181.427
116 	 47 	 182.998
117 	 63 	 184.568
118 	 83 	 186.14
119 	 62 	 187.71
120 	 45 	 189.281
121 	 37 	 190.852
122 	 35 	 192.423
123 	 97 	 193.993
124 	 48 	 195.564
125 	 34 	 197.135
126 	 36 	 198.705
127 	 73 	 200.277
128 	 56 	 201.847
129 	 23 	 203.418
130 	 58 	 204.989
131 	 44 	 206.56
132 	 11 	 208.131
133 	 82 	 209.701
134 	 58 	 211.272
135 	 45 	 212.843
136 	 22 	 214.413
137 	 52 	 215.985
138 	 47 	 217.555
139 	 36 	 219.126
140 	 11 	 220.697
141 	 47 	 222.268
142 	 57 	 223.839
