 # random Array 
 # xPos 	 		yPos 		 sigmax		 sigmay 		 strenght
0.244337	0.357014	0.125	0.125	-0.0329693
0.0414785	0.176393	0.125	0.125	0.00239978
0.0157623	0.256578	0.125	0.125	-0.00941306
0.680999	0.183839	0.125	0.125	-0.0349992
0.981654	0.256039	0.125	0.125	0.0138289
0.523602	0.115656	0.125	0.125	0.0106361
0.908889	0.135802	0.125	0.125	0.00156885
0.17848	0.716066	0.125	0.125	-0.0211879
0.300361	0.908076	0.125	0.125	0.0211857
0.948135	0.577825	0.125	0.125	0.0330641
0.195835	0.755092	0.125	0.125	-0.0183651
0.631088	0.572352	0.125	0.125	-0.0181876
0.450297	0.0717506	0.125	0.125	-0.0113714
0.544667	0.528798	0.125	0.125	-0.0010894
0.558702	0.504684	0.125	0.125	0.0267421
0.989825	0.716762	0.125	0.125	0.0396759
0.372165	0.372749	0.125	0.125	0.0215328
0.73025	0.714145	0.125	0.125	-0.00936134
0.416616	0.116347	0.125	0.125	0.0361794
0.766614	0.434925	0.125	0.125	0.0326961
0.849056	0.679622	0.125	0.125	0.0162562
0.35402	0.272357	0.125	0.125	-0.0108807
0.30936	0.672293	0.125	0.125	0.0393208
0.222654	0.46003	0.125	0.125	0.0104671
0.199471	0.75224	0.125	0.125	0.0190755
0.193742	0.755421	0.125	0.125	0.0389902
0.559309	0.40221	0.125	0.125	-0.0215579
0.388055	0.739996	0.125	0.125	0.000365451
0.709478	0.496054	0.125	0.125	-0.0363533
0.111697	0.335118	0.125	0.125	0.00217585
0.795756	0.230629	0.125	0.125	-0.0156492
0.140896	0.112243	0.125	0.125	0.0218326
0.674628	0.773206	0.125	0.125	0.00301417
0.758999	0.387379	0.125	0.125	0.0150913
0.472594	0.843654	0.125	0.125	-0.0259912
0.885097	0.965912	0.125	0.125	0.0264877
0.961136	0.141108	0.125	0.125	0.00578972
0.357956	0.980091	0.125	0.125	-0.0186392
0.872026	0.380608	0.125	0.125	0.00107252
0.162442	0.159682	0.125	0.125	0.0200621
0.0146822	0.543324	0.125	0.125	-0.036565
0.386556	0.103583	0.125	0.125	0.00441039
0.304792	0.961664	0.125	0.125	-0.0360804
0.510717	0.606524	0.125	0.125	0.0152272
0.0166698	0.035091	0.125	0.125	-0.0210153
0.0439057	0.104842	0.125	0.125	0.0100879
0.0394142	0.374703	0.125	0.125	-0.00259228
0.809709	0.0740361	0.125	0.125	0.0146528
0.207568	0.456574	0.125	0.125	-0.0382285
0.306378	0.270564	0.125	0.125	-0.0302706
0.895082	0.386576	0.125	0.125	0.0279226
0.92939	0.667388	0.125	0.125	0.0279554
0.774852	0.996305	0.125	0.125	-0.0284794
0.941737	0.546454	0.125	0.125	0.0122864
0.468063	0.820994	0.125	0.125	-0.012038
0.826543	0.890572	0.125	0.125	0.0390512
0.219008	0.711648	0.125	0.125	0.0275941
0.387838	0.827439	0.125	0.125	-0.00907182
0.781097	0.30717	0.125	0.125	0.0211304
0.580189	0.35035	0.125	0.125	-0.028941
0.802073	0.614982	0.125	0.125	0.0169535
0.496098	0.608657	0.125	0.125	0.0367932
0.339272	0.9233	0.125	0.125	-0.0200282
0.756724	0.35655	0.125	0.125	-0.0239774
0.0118602	0.576232	0.125	0.125	-0.00593903
0.525369	0.916721	0.125	0.125	0.0324553
0.372861	0.414445	0.125	0.125	-0.0203744
0.524633	0.166355	0.125	0.125	-0.0329525
0.319328	0.828051	0.125	0.125	-0.0272944
0.508885	0.0159105	0.125	0.125	-0.0294832
0.795627	0.0971323	0.125	0.125	-0.0092262
0.511183	0.599605	0.125	0.125	-0.0121585
0.184998	0.676088	0.125	0.125	-0.00385416
0.74844	0.49299	0.125	0.125	0.036157
0.971178	0.853601	0.125	0.125	0.0070447
0.284434	0.54561	0.125	0.125	-0.00232201
0.111048	0.983643	0.125	0.125	0.033041
0.956304	0.758483	0.125	0.125	0.00811183
0.699111	0.269818	0.125	0.125	0.0348794
0.827568	0.266454	0.125	0.125	0.00982805
0.347304	0.406828	0.125	0.125	-0.0201899
0.541507	0.0343983	0.125	0.125	-0.0298
0.582173	0.350166	0.125	0.125	0.0311605
0.854319	0.561064	0.125	0.125	0.012253
0.166437	0.0719633	0.125	0.125	-0.0171933
0.385825	0.334542	0.125	0.125	0.0367168
0.313886	0.0800372	0.125	0.125	-0.00894344
0.245017	0.269457	0.125	0.125	-0.00190431
0.574554	0.645755	0.125	0.125	0.0145111
0.343202	0.103316	0.125	0.125	0.0242983
0.0265186	0.187158	0.125	0.125	0.0185637
0.387127	0.258753	0.125	0.125	-0.019953
0.207694	0.751184	0.125	0.125	-0.0302168
0.118515	0.946267	0.125	0.125	0.0372566
0.477408	0.800137	0.125	0.125	0.0166881
0.797236	0.0619547	0.125	0.125	0.0173486
0.666356	0.0959404	0.125	0.125	0.0147096
0.886361	0.838603	0.125	0.125	-0.00296353
0.381484	0.551934	0.125	0.125	-0.00490212
0.0703539	0.112408	0.125	0.125	0.025659
0.824061	0.864017	0.125	0.125	0.0367971
0.161022	0.515224	0.125	0.125	0.00118449
0.462024	0.264075	0.125	0.125	0.00302401
0.917007	0.230278	0.125	0.125	0.0304266
0.456001	0.643932	0.125	0.125	0.0247774
